"date","parameter","bob_mean","bob_median","bob_lower","bob_upper","bob_Rhat","sm_mean","sm_median","sm_lower","sm_upper","sm_Rhat"
2024-09-06,"K600",27.69902253523,27.6848492711868,23.0204866816418,32.4909271715416,0.999948855331388,29.3634813369296,29.3553868396655,23.7774371924224,35.182746363797,0.999655414850954
2024-09-07,"K600",27.1772451909617,27.1997775580978,22.3156295346965,32.1775070914978,0.999593161814971,27.1579258488248,27.1532549335801,21.6747885038028,32.932450542563,0.999695290510956
2024-09-08,"K600",28.7663718355794,28.7531020070264,23.4934099274964,34.051693588324,0.999233642084242,29.5159463047335,29.48495399266,23.5746904359309,35.666505891959,0.999589546105259
2024-09-09,"K600",29.9557735096604,29.8165323047975,24.5738882168479,35.8563379564149,0.999655841491804,30.4825561158753,30.3868783456024,23.9529212763932,37.4517895230229,0.999477839622927
2024-09-10,"K600",33.1643553818741,33.1214951675985,26.8066562512164,39.7357853652179,0.999424417427252,32.6136626675768,32.5006952017943,25.4927633846784,40.4608356883104,0.999638325123407
2024-09-11,"K600",19.9157535556857,19.9531106052942,15.3864293356397,24.3791516736412,0.999540027693257,17.7453607307575,17.7523219549597,13.185639215826,22.4274603919816,0.999426110129643
2024-09-12,"K600",29.2297728141736,29.2018686507999,23.7789801804812,34.9861726212094,0.999185309857037,30.5001592079551,30.4745672087228,24.3312194421534,36.9623768338929,0.9996495863121
2024-09-13,"K600",36.4513831922703,36.3809897659614,29.3830285275149,44.0089821299643,0.999647087849595,41.2308240164203,41.0887717039243,31.7947238005866,50.8294317098462,0.999309679002591
2024-09-14,"K600",36.6926558262807,36.6517372811192,29.804190325656,43.7919904842955,0.999572061533025,39.8179154085999,39.7176175669068,31.0471496092999,48.8779685637128,0.999342727055486
2024-09-15,"K600",36.3647602503287,36.3253464898371,29.9238416069381,43.0913662071598,0.999481532139344,38.5102387657508,38.3622927848259,30.3790852881647,47.1556169359216,0.999854964667523
2024-09-16,"K600",27.2540239855085,27.2381420837457,22.3975695123501,32.1682000588135,0.999771330077758,28.2705357607474,28.226708891111,22.6628267396113,34.1518040347777,0.999069960931667
2024-09-17,"K600",24.6357872191021,24.583646024766,19.412222777471,30.0778510619111,0.999595240394334,24.0384929085239,24.0280573688553,18.4457767463284,29.938975877344,0.999652577635027
2024-09-18,"K600",31.9110323729716,31.7573671250671,23.2938748926416,42.1460389888316,0.999400602240809,32.2882108662891,31.9555777702589,22.371519035373,44.0991356381888,1.00003197936634
2024-09-19,"K600",32.8727799312757,32.84377966128,27.7610677596591,38.3312415317432,0.99974654401071,34.3637153839325,34.365145159427,28.1517019944669,40.57951295914,0.999107996685424
2024-09-20,"K600",37.4937844574716,37.3655163276256,30.9556347241437,44.7400158780293,0.999337955957411,40.8194869422643,40.7754195991329,32.2279553983311,49.5471188857595,0.999397911444012
2024-09-21,"K600",32.2226063146393,32.236349425349,26.6282892518104,37.9262703704734,1.00002822684322,33.7255041252445,33.6627150401678,26.8633943272254,40.8297457154311,0.999506550889394
2024-09-22,"K600",30.9749399364469,30.9100482368258,25.1292281284003,37.1032511485205,0.999762955703824,31.5816383701931,31.5067769447344,25.0499096840356,38.6749448014111,0.999618986298695
2024-09-23,"K600",37.3774206393298,37.2662717119448,30.6688275321618,44.4673055829668,0.99999921060193,41.2399348879021,41.149992611362,32.6206524180444,50.7750291008867,0.999347887139306
2024-09-24,"K600",29.8389549013941,29.8058615811253,24.5472528330579,35.4641132849908,0.999319670788151,29.1337541516419,28.9955204806599,23.0247288386849,35.8013650789754,0.999301988569018
2024-09-25,"K600",27.4240678385014,27.3816969236691,22.5960836735927,32.5758744474687,0.99941171307214,26.5123253190256,26.4464072326065,20.6674185751016,32.6068262740145,0.999552665074275
2024-09-26,"K600",35.1596334437608,35.1325720699783,28.8953890427962,41.8705868325429,0.999779956475031,37.2977038951713,37.2250280620456,29.562582052562,45.4587793493495,0.999496653594994
2024-09-27,"K600",29.8834276840613,29.8735427531822,24.4215161467609,35.4343565246812,1.00044263521105,29.6144903970508,29.5645459982621,23.536076435689,36.154926968323,0.999316709296911
2024-09-28,"K600",30.6279938169913,30.6300816981802,25.1644163580004,36.4271238003963,0.999303244436365,30.1681446271749,30.0530161461677,23.6186425464864,36.8221096091172,0.999394904831165
2024-09-29,"K600",26.9539748674197,26.918752235475,21.589648877605,32.6433850022673,0.999708447118321,25.1612582307852,25.0973117183432,19.1052816581045,31.568772513113,0.999532163785763
2024-09-30,"K600",32.4148827278218,32.3344434781795,26.7478488749966,38.5165806455098,0.999170662110266,34.7928086423223,34.7593459964567,27.510175622748,42.2759731919365,0.999570482530696
