"date","parameter","bob_mean","bob_median","bob_lower","bob_upper","bob_Rhat","sm_mean","sm_median","sm_lower","sm_upper","sm_Rhat"
2024-09-18,"ER",-12.0753846779218,-11.829963135061,-15.9194337054438,-9.55960974411863,1.00350316994501,-12.3425573087765,-12.1289497540573,-16.5455281153756,-9.30302299270974,0.99958988587581
2024-09-19,"ER",-12.4870527873539,-12.3695177307061,-15.4361153350188,-10.1791991715907,1.00203512047977,-13.8923969668808,-13.7793639831154,-17.6749667650617,-10.8451341630841,0.999479971164054
2024-09-20,"ER",-12.5813011136469,-12.4207564526256,-16.0604600860672,-10.0344583906023,1.00247025703948,-13.6423616628296,-13.4685904457528,-17.7446230353052,-10.2845900896842,0.999966996694529
2024-09-21,"ER",-10.405104246423,-10.3139234838058,-12.8998915436172,-8.22015561058666,1.00097638886896,-11.0339728653153,-10.9390179002684,-14.158676762094,-8.37537846842949,1.00030255851839
2024-09-22,"ER",-10.2618167060359,-10.2101262095522,-12.7022062764873,-8.14714906252793,1.0027412805843,-10.5134831098879,-10.4472290397316,-13.5765087010684,-7.83287545689535,0.999932378987005
2024-09-23,"ER",-10.4710617490316,-10.4014324415239,-13.004643483497,-8.26051714981429,1.00167312789859,-10.7886990419901,-10.6948802016729,-13.8644775860393,-8.23488536692155,1.00038580998097
2024-09-24,"ER",-10.1358459419442,-10.1598327825023,-12.2327442363811,-7.95195629072992,1.00154953661481,-9.94129255427484,-9.97174083745245,-12.5034817764152,-7.34592741834959,1.00088454023723
2024-09-25,"ER",-10.7675282478747,-10.8105871306285,-13.0793274467911,-8.35186369287369,1.00010946741142,-10.4916067906522,-10.4937086807538,-13.1774917058643,-7.84088532123553,1.00177794785733
2024-09-26,"ER",-10.9515443372663,-10.8659466761295,-13.4819872743909,-8.69344674865654,1.00048375655542,-11.0958625870737,-11.0079876384105,-14.3033340179539,-8.32109957617059,1.00177658164043
2024-09-27,"ER",-9.93564263181678,-9.8995360230013,-12.1929706753472,-7.78187175720818,0.999371087599079,-9.83451127147197,-9.80369139081689,-12.502795131298,-7.41133956152364,1.00088738811047
2024-09-28,"ER",-10.1031062351804,-10.1131188215643,-12.3797051332443,-7.93473581928066,1.00040830933544,-10.053600370774,-10.0293893831285,-12.6743862091188,-7.59958153840521,1.00153442125552
2024-09-29,"ER",-10.0041147879493,-10.0147560041203,-12.3607638420797,-7.6261300012865,1.00124085294259,-9.70544205916496,-9.73281491334479,-12.2937491057755,-7.10692368386965,1.00546459808849
2024-09-30,"ER",-8.84600579952855,-8.77531480848378,-11.1922419218186,-6.98525259807224,1.00113725110627,-9.04843841248987,-8.99969774738317,-11.6359739272371,-6.82453036000468,1.00020949363584
2024-09-01,"K600",35.2970831035671,35.4757938492059,27.6660644478376,42.2348014551437,1.00466915250517,34.5344213975671,34.4924846753035,26.1431403213147,42.7159944039512,1.00365284898404
2024-09-02,"K600",38.7302727441155,38.6923453195352,31.5204477441002,46.1709970383479,0.999449782236336,39.2671603252339,39.1797084973109,30.6641893210629,48.2561605093931,1.00103703030415
2024-09-03,"K600",36.3023880700744,36.4344902201761,29.4615907563771,42.8160407073066,1.00316050536652,36.4707601173457,36.4025828759355,28.5507282461164,44.6087745418093,1.00318420039005
2024-09-04,"K600",40.2792720526729,40.002445356346,33.1831559794342,48.5832385756345,1.00021021586558,42.5801142790958,42.1202122642052,33.5118609079188,53.2539250234927,1.00063533251143
2024-09-05,"K600",36.4170778911348,36.5386701892979,29.3014208372251,43.1725361240412,1.00121001632563,36.0841606201349,36.1161322654263,27.8394133109066,44.2581392182435,1.0023666660993
2024-09-06,"K600",36.4865349499065,36.5210986538892,29.7213735091051,43.0597548229086,1.00005672765605,37.4553428835792,37.3887414925732,30.1323616510889,44.9606147916238,1.00150005240393
2024-09-07,"K600",37.2266336627736,37.2353733679266,29.9892952334473,44.5618840181806,1.00057490844801,37.254904365285,37.2519388319316,29.2529268401659,45.6411939210064,1.00027402727939
2024-09-08,"K600",37.7394176304697,37.7668490278897,30.8821017768838,44.6672558192835,1.00153243461262,38.5972978280761,38.481311046798,30.7215054344213,47.1226234385358,1.00137310083841
2024-09-09,"K600",40.6328881031018,40.3651468319399,33.4697058514912,49.2215751082714,1.00173377400167,40.5450017511473,40.3300947650767,32.0568392432745,50.0801865952898,0.999982014429934
2024-09-10,"K600",37.3171975622472,37.3351951689442,30.1415306542837,44.8189886418632,1.00148110811793,36.8316474887968,36.7373692477295,28.5766252053686,45.5718985640571,1.00218138293042
2024-09-11,"K600",32.8740203841334,32.9845877149231,25.2729887793189,40.0669590493286,1.00534727115548,30.9528854604822,30.9249377140864,22.8904381960971,39.3121834900498,1.00418111367812
2024-09-12,"K600",40.7963282753414,40.5598308223292,33.852255295759,49.6113417346953,1.00066086081965,42.0846999772303,41.8188804830408,33.6071413040985,52.0140516783981,0.999807377319037
2024-09-13,"K600",42.9382468741933,42.3764633569043,35.1367723727323,53.15655526102,1.00493550267578,45.0226561967783,44.5159728696431,35.2272356198184,57.6163148256445,0.999473635170628
2024-09-14,"K600",41.6826524330621,41.2560397349406,34.5485603975528,50.7873357309628,1.0011802875302,43.6601291162914,43.1641191120598,34.4572665911323,54.8996152247248,1.00057374899699
2024-09-15,"K600",42.4241207426692,41.9779805103724,34.8190691063517,51.7071134061309,1.00295470922352,44.1830555323243,43.803322580976,34.9867672155096,55.3104963346126,1.00017422604436
2024-09-16,"K600",43.7447559149196,43.3311456640898,36.0209033333748,53.9188008588658,1.00384355299527,45.1832492980413,44.7593085023483,35.8770919353757,56.5981326185291,0.999724620172755
